Employee,Employee No,Employee Postcode,Area Code,Client,Address,Address2,Town,County,Postcode,Area,Funder,Date,Start Time,End Time,Pay Rate,Hours of call,Miles,Estimated Time (Mins)
Carer 38,,SP4 8PY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,04-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,2.734,7.32
Carer 38,,SP4 8PY,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,04-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,6.57,13.34
Carer 38,,SP4 8PY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,04-Nov-20,10:15 AM,11:00 AM,Weekday Three Quarter Hour,0.75,8.243,13.49
Carer 38,,SP4 8PY,,Client 148,,,,,SP3 4JA,Salisbury,Social Services Zone 2,04-Nov-20,11:00 AM,11:45 AM,Weekday Three Quarter Hour,0.75,8.07,14.2
Carer 38,,SP4 8PY,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,04-Nov-20,12:00 PM,1:00 PM,Weekday Hour,1,8.562,13.42
Carer 38,,SP4 8PY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,04-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,2.83,7.45
Carer 38,,SP4 8PY,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,04-Nov-20,2:00 PM,3:00 PM,Weekday Hour,1,2.846,7.54
Carer 38,,SP4 8PY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,05-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,,
Carer 38,,SP4 8PY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,05-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,2.734,7.32
Carer 38,,SP4 8PY,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,05-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,6.57,13.34
Carer 38,,SP4 8PY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,05-Nov-20,10:15 AM,11:00 AM,Weekday Three Quarter Hour,0.75,8.243,13.49
Carer 38,,SP4 8PY,,Client 148,,,,,SP3 4JA,Salisbury,Social Services Zone 2,05-Nov-20,11:15 AM,12:00 PM,Weekday Three Quarter Hour,0.75,8.07,14.2
Carer 38,,SP4 8PY,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,05-Nov-20,12:00 PM,1:00 PM,Weekday Hour,1,8.562,13.42
Carer 38,,SP4 8PY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,05-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,2.83,7.45
Carer 38,,SP4 8PY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,05-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
Carer 38,,SP4 8PY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,05-Nov-20,4:30 PM,5:15 PM,Weekday Three Quarter Hour,0.75,2.723,7.57
Carer 38,,SP4 8PY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,06-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,,
Carer 38,,SP4 8PY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,06-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,2.734,7.32
Carer 38,,SP4 8PY,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,06-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,2.254,6.36
Carer 38,,SP4 8PY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,06-Nov-20,10:15 AM,11:45 AM,Weekday Hour,1.5,1.51,4.55
Carer 38,,SP4 8PY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,06-Nov-20,11:45 AM,12:15 PM,Weekday Half Hour,0.5,,
Carer 38,,SP4 8PY,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,06-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,1.286,4.2
Carer 38,,SP4 8PY,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,06-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,2.239,6.38
Carer 38,,SP4 8PY,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,06-Nov-20,2:00 PM,2:30 PM,Weekday Half Hour,0.5,6.57,13.34
Carer 38,,SP4 8PY,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,06-Nov-20,3:00 PM,4:00 PM,Weekday Hour,1,8.243,13.49
Carer 38,,SP4 8PY,,Client 14,,,,,SP1 3EU,Salisbury,Social Services Zone 3,07-Nov-20,7:30 AM,8:00 AM,Weekday Half Hour,0.5,,
Carer 38,,SP4 8PY,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,07-Nov-20,8:00 AM,8:45 AM,Weekend Three Quarter Hour,0.75,0.865,3.37
Carer 38,,SP4 8PY,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,07-Nov-20,8:45 AM,9:30 AM,Weekend Three Quarter Hour,0.75,,
Carer 38,,SP4 8PY,,Client 106,,,,,SP2 7UX,Salisbury,Private 2016,07-Nov-20,9:30 AM,10:00 AM,Weekend Half Hour,0.5,1.633,6.1
Carer 38,,SP4 8PY,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,07-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.915,8.07
Carer 38,,SP4 8PY,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,07-Nov-20,12:00 PM,12:30 PM,Weekend Half Hour,0.5,1.066,3.49
Carer 38,,SP4 8PY,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,07-Nov-20,12:30 PM,1:00 PM,Weekend Half Hour,0.5,,
Carer 38,,SP4 8PY,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,07-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,1.077,3.5
Carer 38,,SP4 8PY,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,08-Nov-20,8:00 AM,8:45 AM,Weekend Three Quarter Hour,0.75,,
Carer 38,,SP4 8PY,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,08-Nov-20,8:45 AM,9:30 AM,Weekend Three Quarter Hour,0.75,,
Carer 38,,SP4 8PY,,Client 78,,,,,SP1 3LD,Salisbury,Private 2016,08-Nov-20,9:30 AM,10:00 AM,Weekend Half Hour,0.5,1.193,4.37
Carer 38,,SP4 8PY,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,08-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,0.989,4.06
Carer 38,,SP4 8PY,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,08-Nov-20,12:00 PM,12:30 PM,Weekend Half Hour,0.5,1.066,3.49
Carer 38,,SP4 8PY,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,08-Nov-20,12:30 PM,1:00 PM,Weekend Half Hour,0.5,,
Carer 38,,SP4 8PY,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,08-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,1.077,3.5
Carer 39,,SP4 7RB,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,02-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 39,,SP4 7RB,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,02-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,1.722,6.16
Carer 39,,SP4 7RB,,Client 155,,,,,SP1 1QA,Salisbury,Private 2016,02-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,1.36,5.26
Carer 39,,SP4 7RB,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,02-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,2.023,6.23
Carer 39,,SP4 7RB,SA02,Client 2,,,,,SP5 3AF,Salisbury,Social Services Zone 2,02-Nov-20,11:00 AM,12:00 PM,Weekday Hour,1,5.407,12.55
Carer 39,,SP4 7RB,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,02-Nov-20,12:15 PM,12:45 PM,Weekday Half Hour,0.5,4.124,10.19
Carer 39,,SP4 7RB,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,02-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,1.722,6.16
Carer 39,,SP4 7RB,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,02-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,1.513,5.24
Carer 39,,SP4 7RB,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,02-Nov-20,4:00 PM,4:45 PM,Weekday Three Quarter Hour,0.75,1.217,4.36
Carer 39,,SP4 7RB,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,02-Nov-20,4:45 PM,5:15 PM,Weekday Half Hour,0.5,1.066,3.49
Carer 39,,SP4 7RB,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,02-Nov-20,5:15 PM,5:45 PM,Weekday Half Hour,0.5,,
Carer 39,,SP4 7RB,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,03-Nov-20,7:00 AM,8:30 AM,Weekday Hour,1.5,,
Carer 39,,SP4 7RB,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,03-Nov-20,8:30 AM,9:30 AM,Weekday Hour,1,1.722,6.16
Carer 39,,SP4 7RB,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,03-Nov-20,9:30 AM,10:30 AM,Weekday Hour,1,1.513,5.24
Carer 39,,SP4 7RB,,Client 176,,,,,SP2 7EL,Salisbury,Social Services Zone 3,03-Nov-20,10:45 AM,11:15 AM,Weekday Half Hour,0.5,0.717,2.29
Carer 39,,SP4 7RB,SA02,Client 160,,,,,SP13DZ,Salisbury,Private,03-Nov-20,11:15 AM,11:45 AM,Weekday Half Hour,0.5,2.21,7.29
Carer 39,,SP4 7RB,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,03-Nov-20,12:00 PM,1:00 PM,Weekday Hour,1,1.349,6.22
Carer 39,,SP4 7RB,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,03-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,1.722,6.16
Carer 39,,SP4 7RB,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,04-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 39,,SP4 7RB,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,04-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,1.722,6.16
Carer 39,,SP4 7RB,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,04-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,1.513,5.24
Carer 39,,SP4 7RB,,Client 174,,,,,SP1 2HW,Salisbury,Social Services Zone 3,04-Nov-20,11:45 AM,12:15 PM,Weekday Half Hour,0.5,1.784,4.43
Carer 39,,SP4 7RB,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,04-Nov-20,12:15 PM,12:45 PM,Weekday Half Hour,0.5,1.384,3.52
Carer 39,,SP4 7RB,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,04-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,0.457,2.04
Carer 39,,SP4 7RB,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,05-Nov-20,7:00 AM,8:30 AM,Weekday Hour,1.5,,
Carer 39,,SP4 7RB,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,05-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,0.457,2.04
Carer 39,,SP4 7RB,,Client 106,,,,,SP2 7UX,Salisbury,Private 2016,05-Nov-20,10:00 AM,10:30 AM,Weekday Half Hour,0.5,0.858,3.22
Carer 39,,SP4 7RB,,Client 176,,,,,SP2 7EL,Salisbury,Social Services Zone 3,05-Nov-20,10:45 AM,11:15 AM,Weekday Half Hour,0.5,0.896,5.17
Carer 39,,SP4 7RB,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,05-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,2.141,7.08
Carer 39,,SP4 7RB,,Client 197,,,,,SP2 8NB,Salisbury,Private 2016,05-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,3.259,9.17
Carer 39,,SP4 7RB,,Client 192,,,,,SP5 1ED,Salisbury,Private 2016,05-Nov-20,1:30 PM,2:00 PM,Weekday Half Hour,0.5,7.867,17.01
Carer 39,,SP4 7RB,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,05-Nov-20,4:00 PM,4:45 PM,Weekday Three Quarter Hour,0.75,6.855,14.33
Carer 39,,SP4 7RB,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,05-Nov-20,4:45 PM,5:15 PM,Weekday Half Hour,0.5,1.066,3.49
Carer 39,,SP4 7RB,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,05-Nov-20,5:15 PM,5:45 PM,Weekday Half Hour,0.5,,
Carer 39,,SP4 7RB,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,06-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,,
Carer 39,,SP4 7RB,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,06-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,,
Carer 39,,SP4 7RB,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,06-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,1.077,3.5
Carer 39,,SP4 7RB,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,07-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 39,,SP4 7RB,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,07-Nov-20,8:00 AM,9:00 AM,Weekend Hour,1,1.722,6.16
Carer 39,,SP4 7RB,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,07-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,1.513,5.24
Carer 39,,SP4 7RB,,Client 16,,,,,SP2 7XX,Salisbury,Social Services Zone 3,07-Nov-20,10:15 AM,11:00 AM,Weekday Three Quarter Hour,0.75,,
Carer 39,,SP4 7RB,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,07-Nov-20,12:00 PM,12:30 PM,Weekend Half Hour,0.5,,
Carer 39,,SP4 7RB,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,07-Nov-20,12:30 PM,1:00 PM,Weekend Half Hour,0.5,,
Carer 39,,SP4 7RB,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,07-Nov-20,1:00 PM,1:30 PM,Weekday Half Hour,0.5,1.077,3.5
Carer 39,,SP4 7RB,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,08-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 39,,SP4 7RB,,Client 197,,,,,SP2 8NB,Salisbury,Private 2016,08-Nov-20,8:00 AM,9:00 AM,Weekend Hour,1,3.36,9.47
Carer 39,,SP4 7RB,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,08-Nov-20,9:00 AM,10:00 AM,Weekend Hour,1,3.237,9.02
Carer 39,,SP4 7RB,,Client 176,,,,,SP2 7EL,Salisbury,Social Services Zone 3,08-Nov-20,10:45 AM,11:15 AM,Weekday Half Hour,0.5,2.229,8.26
Carer 39,,SP4 7RB,,Client 16,,,,,SP2 7XX,Salisbury,Social Services Zone 3,08-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,,
Carer 39,,SP4 7RB,,Client 197,,,,,SP2 8NB,Salisbury,Private 2016,08-Nov-20,12:45 PM,1:15 PM,Weekend Half Hour,0.5,,
Carer 48,,SP54BH,SA02,Client 187,,,,,SP2 7PU,Salisbury,,02-Nov-20,9:00 AM,2:00 PM,,5,,
Carer 48,,SP54BH,SA02,Client 187,,,,,SP2 7PU,Salisbury,,03-Nov-20,9:00 AM,2:00 PM,,5,,
Carer 48,,SP54BH,SA02,Client 187,,,,,SP2 7PU,Salisbury,,04-Nov-20,9:00 AM,2:00 PM,,5,,
Carer 48,,SP54BH,SA02,Client 187,,,,,SP2 7PU,Salisbury,,05-Nov-20,9:00 AM,2:00 PM,,5,,
Carer 59,,SP9 7PE,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,02-Nov-20,5:30 PM,5:45 PM,Weekday Fifteen Minutes,0.25,,
Carer 59,,SP9 7PE,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,02-Nov-20,6:00 PM,6:30 PM,Weekday Half Hour,0.5,7.847,14.41
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,02-Nov-20,6:45 PM,7:15 PM,Weekday Half Hour,0.5,6.699,11.3
Carer 59,,SP9 7PE,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,02-Nov-20,7:30 PM,7:45 PM,Weekday Fifteen Minutes Night,0.25,1.631,5.06
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,02-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,2.83,7.45
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,02-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,02-Nov-20,9:00 PM,9:15 PM,Weekday Fifteen Minutes Night,0.25,,
Carer 59,,SP9 7PE,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,03-Nov-20,5:30 PM,5:45 PM,Weekday Fifteen Minutes,0.25,,
Carer 59,,SP9 7PE,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,03-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,19.825,32.51
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,03-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,1.79,5.23
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,03-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,03-Nov-20,9:00 PM,9:15 PM,Weekday Fifteen Minutes Night,0.25,,
Carer 59,,SP9 7PE,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,05-Nov-20,5:30 PM,5:45 PM,Weekday Fifteen Minutes,0.25,,
Carer 59,,SP9 7PE,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,05-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,19.825,32.51
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,05-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,1.79,5.23
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,05-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,05-Nov-20,9:00 PM,9:15 PM,Weekday Fifteen Minutes Night,0.25,,
Carer 59,,SP9 7PE,,Client 192,,,,,SP5 1ED,Salisbury,Private 2016,06-Nov-20,6:00 PM,6:45 PM,Weekday Three Quarter Hour,0.75,,
Carer 59,,SP9 7PE,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,06-Nov-20,7:15 PM,7:45 PM,Weekday Half Hour,0.5,12.274,24.16
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,06-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,1.79,5.23
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,06-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,06-Nov-20,9:00 PM,9:15 PM,Weekday Fifteen Minutes Night,0.25,,
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,07-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,,
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,07-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,2.734,7.32
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,07-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,2.254,6.36
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,07-Nov-20,10:15 AM,11:45 AM,Weekday Hour,1.5,1.51,4.55
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,07-Nov-20,11:45 AM,12:15 PM,Weekday Half Hour,0.5,,
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,07-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,1.286,4.2
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,07-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,2.239,6.38
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,07-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,07-Nov-20,4:30 PM,5:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 59,,SP9 7PE,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,07-Nov-20,5:15 PM,5:30 PM,Weekend Fifteen Minutes,0.25,0.061,0.21
Carer 59,,SP9 7PE,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,07-Nov-20,6:00 PM,6:30 PM,Weekend Half Hour,0.5,7.847,14.41
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,07-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour,0.5,6.699,11.3
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,07-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,2.239,6.38
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,07-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,07-Nov-20,9:00 PM,9:15 PM,Weekend Fifteen Minutes Night,0.25,,
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,08-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,,
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,08-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,2.734,7.32
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,08-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,2.254,6.36
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,08-Nov-20,10:15 AM,11:45 AM,Weekday Hour,1.5,1.51,4.55
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,08-Nov-20,11:45 AM,12:15 PM,Weekday Half Hour,0.5,,
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,08-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,1.286,4.2
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,08-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,2.239,6.38
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,08-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,08-Nov-20,4:30 PM,5:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 59,,SP9 7PE,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,08-Nov-20,5:15 PM,5:30 PM,Weekend Fifteen Minutes,0.25,0.061,0.21
Carer 59,,SP9 7PE,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,08-Nov-20,6:00 PM,6:30 PM,Weekend Half Hour,0.5,7.847,14.41
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,08-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour,0.5,6.699,11.3
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,08-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,2.239,6.38
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,08-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,08-Nov-20,9:00 PM,9:15 PM,Weekend Fifteen Minutes Night,0.25,,
Carer 60,,SP10 3RG,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,02-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 60,,SP10 3RG,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,02-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,1.722,6.16
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,02-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,1.513,5.24
Carer 60,,SP10 3RG,SA02,Client 187,,,,,SP2 7PU,Salisbury,,02-Nov-20,10:00 AM,5:00 PM,,7,1.232,4.22
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,02-Nov-20,5:00 PM,6:00 PM,Weekday Hour,1,1.589,5.35
Carer 60,,SP10 3RG,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,03-Nov-20,8:30 AM,9:30 AM,Weekday Hour,1,,
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,03-Nov-20,9:30 AM,10:30 AM,Weekday Hour,1,1.513,5.24
