Employee,Employee No,Employee Postcode,Area Code,Client,Address,Address2,Town,County,Postcode,Area,Funder,Date,Start Time,End Time,Pay Rate,Hours of call,Miles,Estimated Time (Mins)
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,7-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,2.254,6.36
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,7-Nov-20,10:15 AM,11:45 AM,Weekday Hour,1.5,1.51,4.55
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,7-Nov-20,11:45 AM,12:15 PM,Weekday Half Hour,0.5,,
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,7-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,1.286,4.2
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,7-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,2.239,6.38
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,7-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,7-Nov-20,4:30 PM,5:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 59,,SP9 7PE,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,7-Nov-20,5:15 PM,5:30 PM,Weekend Fifteen Minutes,0.25,0.061,0.21
Carer 59,,SP9 7PE,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,7-Nov-20,6:00 PM,6:30 PM,Weekend Half Hour,0.5,7.847,14.41
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,7-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour,0.5,6.699,11.3
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,7-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,2.239,6.38
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,7-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,7-Nov-20,9:00 PM,9:15 PM,Weekend Fifteen Minutes Night,0.25,,
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,8-Nov-20,7:00 AM,7:30 AM,Weekday Half Hour,0.5,,
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,8-Nov-20,8:00 AM,8:45 AM,Weekday Three Quarter Hour,0.75,2.734,7.32
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,8-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,2.254,6.36
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,8-Nov-20,10:15 AM,11:45 AM,Weekday Hour,1.5,1.51,4.55
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,8-Nov-20,11:45 AM,12:15 PM,Weekday Half Hour,0.5,,
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,8-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,1.286,4.2
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,8-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,2.239,6.38
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,8-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,,
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,8-Nov-20,4:30 PM,5:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 59,,SP9 7PE,SA01,Client 66,,,,,SP4 7QT,Salisbury,Private 2016,8-Nov-20,5:15 PM,5:30 PM,Weekend Fifteen Minutes,0.25,0.061,0.21
Carer 59,,SP9 7PE,SA01,Client 213,,,,,SP3 4HB,Salisbury,Direct Payments,8-Nov-20,6:00 PM,6:30 PM,Weekend Half Hour,0.5,7.847,14.41
Carer 59,,SP9 7PE,,Client 91,,,,,SP4 7JX,Salisbury,Social Services Zone 2,8-Nov-20,7:00 PM,7:30 PM,Weekday Half Hour,0.5,6.699,11.3
Carer 59,,SP9 7PE,,Client 184,,,,,SP4 8EQ,Salisbury,Social Services Zone 2,8-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour,0.5,2.239,6.38
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Social Services Zone 2,8-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour,0.5,2.723,7.57
Carer 59,,SP9 7PE,SA01,Client 237,,,,,SP4 7QY,Salisbury,Private 2016,8-Nov-20,9:00 PM,9:15 PM,Weekend Fifteen Minutes Night,0.25,,
Carer 60,,SP10 3RG,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,2-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 60,,SP10 3RG,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,2-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,1.722,6.16
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,2-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,1.513,5.24
Carer 60,,SP10 3RG,SA02,Client 187,,,,,SP2 7PU,Salisbury,,2-Nov-20,10:00 AM,5:00 PM,,7,1.232,4.22
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,2-Nov-20,5:00 PM,6:00 PM,Weekday Hour,1,1.589,5.35
Carer 60,,SP10 3RG,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,3-Nov-20,8:30 AM,9:30 AM,Weekday Hour,1,,
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,3-Nov-20,9:30 AM,10:30 AM,Weekday Hour,1,1.513,5.24
Carer 60,,SP10 3RG,SA02,Client 187,,,,,SP2 7PU,Salisbury,,3-Nov-20,10:30 AM,12:15 PM,,1.75,1.232,4.22
Carer 60,,SP10 3RG,,Client 197,,,,,SP2 8NB,Salisbury,Private 2016,3-Nov-20,12:15 PM,12:45 PM,Weekday Half Hour,0.5,4.296,8.19
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,3-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,3.015,7.42
Carer 60,,SP10 3RG,SA02,Client 187,,,,,SP2 7PU,Salisbury,,3-Nov-20,2:00 PM,4:00 PM,,2,1.232,4.22
Carer 60,,SP10 3RG,,Client 89,,,,,SP1 1NF,Salisbury,Social Services Zone 3,3-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,2.5,8.42
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,3-Nov-20,4:45 PM,5:45 PM,Weekday Hour,1,1.198,4.13
Carer 60,,SP10 3RG,SA02,Client 187,,,,,SP2 7PU,Salisbury,,4-Nov-20,9:00 AM,4:00 PM,,7,,
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,4-Nov-20,4:00 PM,5:00 PM,Weekday Hour,1,1.589,5.35
Carer 60,,SP10 3RG,SA02,Client 5,,,,,SP2 8JJ,Salisbury,Social Services Zone 3,5-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,,
Carer 60,,SP10 3RG,,Client 78,,,,,SP1 3LD,Salisbury,Private 2016,5-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,2.854,9.39
Carer 60,,SP10 3RG,,Client 118,,,,,SP4 9HG,Salisbury,Social Services Zone 2,6-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 60,,SP10 3RG,SA02,Client 5,,,,,SP2 8JJ,Salisbury,Social Services Zone 3,6-Nov-20,8:15 AM,9:15 AM,Weekday Hour,1,12.161,26.13
Carer 60,,SP10 3RG,SA01,Client 133,,,,,SP3 4UH,Salisbury,Social Services Zone 2,6-Nov-20,9:45 AM,10:45 AM,Weekday Hour,1,9.029,16.57
Carer 60,,SP10 3RG,,Client 57,,,,,SP1 1RZ,Salisbury,Social Services Zone 3,6-Nov-20,11:15 AM,11:45 AM,Weekday Half Hour,0.5,8.408,18.28
Carer 60,,SP10 3RG,,Client 34,,,,,SP1 3DY,Salisbury,Private 2016,6-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,2.077,7.51
Carer 60,,SP10 3RG,SA02,Client 3,,,,,SP1 3AG,Salisbury,Social Services Zone 3,7-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 60,,SP10 3RG,SA02,Client 5,,,,,SP2 8JJ,Salisbury,Social Services Zone 3,7-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,2.372,8.05
Carer 60,,SP10 3RG,SA01,Client 133,,,,,SP3 4UH,Salisbury,Social Services Zone 2,7-Nov-20,9:45 AM,10:45 AM,Weekday Hour,1,9.029,16.57
Carer 60,,SP10 3RG,,Client 16,,,,,SP2 7XX,Salisbury,Social Services Zone 3,7-Nov-20,12:45 PM,1:15 PM,Weekday Half Hour,0.5,,
Carer 60,,SP10 3RG,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,7-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,,
Carer 60,,SP10 3RG,,Client 89,,,,,SP1 1NF,Salisbury,Social Services Zone 3,7-Nov-20,4:00 PM,4:30 PM,Weekday Half Hour,0.5,1.42,5.11
Carer 60,,SP10 3RG,,Client 16,,,,,SP2 7XX,Salisbury,Social Services Zone 3,7-Nov-20,4:45 PM,5:15 PM,Weekday Half Hour,0.5,,
Carer 60,,SP10 3RG,SA04,Client 98,,,,,SP10 1HB,Andover,SS TVN,7-Nov-20,7:45 PM,8:15 PM,Weekday Half Hour,0.5,,
Carer 60,,SP10 3RG,SA04,Client 115,,,,,SP10 3AT,Andover,SS TVN,7-Nov-20,8:15 PM,8:45 PM,Weekday Half Hour,0.5,1.311,4.14
Carer 60,,SP10 3RG,SA02,Client 104,,,,,SP1 3BL,Salisbury,Private 2016,8-Nov-20,8:00 AM,8:45 AM,Weekend Three Quarter Hour,0.75,16.475,25.53
Carer 60,,SP10 3RG,SA02,Client 103,,,,,SP1 3BL,Salisbury,Private 2016,8-Nov-20,8:45 AM,9:30 AM,Weekend Three Quarter Hour,0.75,,
Carer 60,,SP10 3RG,,Client 106,,,,,SP2 7UX,Salisbury,Private 2016,8-Nov-20,9:30 AM,10:00 AM,Weekend Half Hour,0.5,1.633,6.1
Carer 60,,SP10 3RG,,Client 12,,,,,SP1 3QT,Salisbury,Social Services Zone 3,8-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,1.915,8.07
Carer 60,,SP10 3RG,SA04,Client 98,,,,,SP10 1HB,Andover,SS TVN,8-Nov-20,6:45 PM,7:15 PM,Weekday Half Hour,0.5,22.347,29.54
Carer 60,,SP10 3RG,SA04,Client 115,,,,,SP10 3AT,Andover,SS TVN,8-Nov-20,7:30 PM,8:00 PM,Weekday Half Hour,0.5,1.311,4.14
Carer 61,,SN12 7QP,BO01,Client 75,,,,,SN12 7LG,N. Wilts Live-In,Direct Payments,5-Nov-20,8:00 AM,9:30 AM,Weekday Hour,1.5,,
Carer 61,,SN12 7QP,BO01,Client 141,,,,,SN12 6GY,N.Wiltshire,CCG Zone 1,5-Nov-20,9:45 AM,10:30 AM,Weekday Three Quarter Hour,0.75,0.443,2.54
Carer 61,,SN12 7QP,BO01,Client 141,,,,,SN12 6GY,N.Wiltshire,CCG Zone 1,5-Nov-20,10:30 AM,12:30 PM,Weekday Hour,2,,
Carer 61,,SN12 7QP,BO01,Client 17,,,,,BA151EG,N.Wiltshire,,6-Nov-20,9:45 AM,10:30 AM,,0.75,,
Carer 61,,SN12 7QP,BO01,Client 125,,,,,SN10 5SE,N.Wiltshire,Private,7-Nov-20,8:00 AM,9:00 AM,Weekend Hour,1,,
Carer 61,,SN12 7QP,BO01,Client 51,,,,,BA14 6EN,N.Wiltshire,Social Services Zone 1,7-Nov-20,9:15 AM,10:00 AM,Weekday Three Quarter Hour,0.75,8.089,13.41
Carer 61,,SN12 7QP,,Client 161,,,,,BA14 6HB,N.Wiltshire,Private 2016,7-Nov-20,10:00 AM,10:15 AM,Weekend Fifteen Minutes,0.25,0.568,2.39
Carer 61,,SN12 7QP,BO01,Client 75,,,,,SN12 7LG,N. Wilts Live-In,Direct Payments,7-Nov-20,11:00 AM,11:30 AM,Weekend Half Hour,0.5,5.469,11.17
Carer 61,,SN12 7QP,BO01,Client 195,,,,,SN12 8BW,N.Wiltshire,Social Services Zone 1,7-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.522,5.04
Carer 61,,SN12 7QP,BO01,Client 214,,,,,SN12 7HQ,N.Wiltshire,Social Services Zone 1,8-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,,
Carer 61,,SN12 7QP,BO01,Client 195,,,,,SN12 8BW,N.Wiltshire,Social Services Zone 1,8-Nov-20,9:15 AM,10:30 AM,Weekday Hour,1.25,2.097,7.29
Carer 61,,SN12 7QP,BO01,Client 75,,,,,SN12 7LG,N. Wilts Live-In,Direct Payments,8-Nov-20,11:00 AM,11:30 AM,Weekend Half Hour,0.5,1.218,4.28
Carer 61,,SN12 7QP,BO01,Client 195,,,,,SN12 8BW,N.Wiltshire,Social Services Zone 1,8-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,1.522,5.04
Carer 62,,RG23 7HY,,Client 128,,,,,RG24 9EQ,Hampshire,Basingstoke East Std,2-Nov-20,7:45 AM,8:15 AM,Weekday Half Hour,0.5,,
Carer 62,,RG23 7HY,,Client 113,,,,,RG22 4BQ,Hampshire,Basingstoke West Std,2-Nov-20,8:30 AM,9:00 AM,Weekday Half Hour,0.5,3.461,9.08
Carer 62,,RG23 7HY,,Client 97,,,,,RG21 5NU,Hampshire,Basingstoke East Std,2-Nov-20,9:15 AM,10:00 AM,Weekday Three Quarter Hour,0.75,2.908,7.16
Carer 62,,RG23 7HY,,Client 108,,,,,RG24 8RT,Hampshire,Private 2016,2-Nov-20,10:15 AM,10:30 AM,Weekday Fifteen Minutes,0.25,2.646,7.49
Carer 62,,RG23 7HY,,Client 231,,,,,RG22 6TT,Hampshire,Basingstoke West Std,2-Nov-20,11:00 AM,1:00 PM,Weekday Hour,2,4.162,11.4
Carer 62,,RG23 7HY,,Client 128,,,,,RG24 9EQ,Hampshire,Basingstoke East Std,2-Nov-20,1:15 PM,2:00 PM,Weekday Three Quarter Hour,0.75,2.739,7.26
Carer 62,,RG23 7HY,,Client 81,,,,,RG23 8EN,Hampshire,Basingstoke West Std,2-Nov-20,4:15 PM,5:15 PM,Weekday Hour,1,2.793,6.53
Carer 62,,RG23 7HY,,Client 97,,,,,RG21 5NU,Hampshire,Basingstoke East Std,2-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,2.646,6.36
Carer 62,,RG23 7HY,,Client 113,,,,,RG22 4BQ,Hampshire,Basingstoke West Std,3-Nov-20,8:30 AM,9:00 AM,Weekday Half Hour,0.5,,
Carer 62,,RG23 7HY,,Client 97,,,,,RG21 5NU,Hampshire,Basingstoke East Std,3-Nov-20,9:15 AM,10:00 AM,Weekday Three Quarter Hour,0.75,2.908,7.16
Carer 62,,RG23 7HY,,Client 108,,,,,RG24 8RT,Hampshire,Private 2016,3-Nov-20,10:15 AM,10:30 AM,Weekday Fifteen Minutes,0.25,2.646,7.49
Carer 62,,RG23 7HY,,Client 131,,,,,RG23 8DN,Hampshire,Basingstoke West Std,3-Nov-20,1:00 PM,4:00 PM,Weekday Hour,3,4.308,11.19
Carer 62,,RG23 7HY,,Client 108,,,,,RG24 8RT,Hampshire,Private 2016,3-Nov-20,5:00 PM,5:15 PM,Weekday Fifteen Minutes,0.25,4.171,10.27
Carer 62,,RG23 7HY,,Client 97,,,,,RG21 5NU,Hampshire,Basingstoke East Std,3-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,2.619,8.26
Carer 62,,RG23 7HY,,Client 167,,,,,RG24 9RG,Hampshire,Basingstoke East Std,4-Nov-20,8:30 AM,9:00 AM,Weekday Half Hour,0.5,,
Carer 62,,RG23 7HY,,Client 97,,,,,RG21 5NU,Hampshire,Basingstoke East Std,4-Nov-20,9:15 AM,10:00 AM,Weekday Three Quarter Hour,0.75,1.926,6.39
Carer 62,,RG23 7HY,,Client 81,,,,,RG23 8EN,Hampshire,Basingstoke West Std,4-Nov-20,10:30 AM,11:30 AM,Weekday Hour,1,2.631,6.37
Carer 62,,RG23 7HY,,Client 81,,,,,RG23 8EN,Hampshire,Basingstoke West Std,4-Nov-20,11:30 AM,2:30 PM,Weekday Hour,3,,
Carer 62,,RG23 7HY,,Client 81,,,,,RG23 8EN,Hampshire,Basingstoke West Std,4-Nov-20,4:15 PM,5:15 PM,Weekday Hour,1,,
Carer 62,,RG23 7HY,,Client 97,,,,,RG21 5NU,Hampshire,Basingstoke East Std,4-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,2.646,6.36
Carer 62,,RG23 7HY,,Client 167,,,,,RG24 9RG,Hampshire,Basingstoke East Std,5-Nov-20,8:15 AM,8:45 AM,Weekday Half Hour,0.5,,
Carer 62,,RG23 7HY,,Client 97,,,,,RG21 5NU,Hampshire,Basingstoke East Std,5-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,1.926,6.39
Carer 62,,RG23 7HY,,Client 142,,,,,RG24 9RU,Hampshire,Basingstoke East Std,5-Nov-20,10:00 AM,1:00 PM,Weekday Hour,3,2.141,6.47
Carer 62,,RG23 7HY,,Client 102,,,,,RG24 9BN,Hampshire,Basingstoke East Std,5-Nov-20,2:00 PM,5:00 PM,Weekday Hour,3,0.815,3
Carer 62,,RG23 7HY,,Client 97,,,,,RG21 5NU,Hampshire,Basingstoke East Std,5-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,1.609,5.16
Carer 62,,RG23 7HY,,Client 234,,,,,RG21 3LX,Hampshire,Basingstoke West Std,6-Nov-20,7:00 AM,8:00 AM,Weekday Hour,1,,
Carer 62,,RG23 7HY,,Client 128,,,,,RG24 9EQ,Hampshire,Basingstoke East Std,6-Nov-20,8:15 AM,8:45 AM,Weekday Half Hour,0.5,3.253,9.04
Carer 62,,RG23 7HY,,Client 97,,,,,RG21 5NU,Hampshire,Basingstoke East Std,6-Nov-20,9:00 AM,9:45 AM,Weekday Three Quarter Hour,0.75,1.355,4.59
Carer 62,,RG23 7HY,HA08,Client 203,,,,,RG21 3QX,Hampshire,SS Basingstoke,6-Nov-20,10:15 AM,11:15 AM,Weekday Hour,1,2.5,6.47
Carer 62,,RG23 7HY,,Client 70,,,,,RG24 8SY,Hampshire,Basingstoke East Std,6-Nov-20,11:30 AM,1:30 PM,Weekday Hour,2,3.875,9.05
Carer 62,,RG23 7HY,,Client 220,,,,,RG22 6TN,Hampshire,Basingstoke West Std,6-Nov-20,3:30 PM,4:00 PM,Weekday Half Hour,0.5,5.562,13.57
Carer 62,,RG23 7HY,,Client 81,,,,,RG23 8EN,Hampshire,Basingstoke West Std,6-Nov-20,4:15 PM,5:15 PM,Weekday Hour,1,2.39,5.59
Carer 62,,RG23 7HY,,Client 97,,,,,RG21 5NU,Hampshire,Basingstoke East Std,6-Nov-20,5:30 PM,6:00 PM,Weekday Half Hour,0.5,2.646,6.36
Carer 63,,BA14 6EN,,Client 199,,,,,BA14 7HY,N.Wiltshire,CCG Zone 1,2-Nov-20,8:15 AM,9:00 AM,Weekday Three Quarter Hour,0.75,,
Carer 63,,BA14 6EN,BO01,Client 121,,,,,BA14 0UF,N.Wiltshire,Direct Payments,2-Nov-20,9:15 AM,10:15 AM,Weekday Hour,1,3.105,8.53
Carer 63,,BA14 6EN,BO01,Client 229,,,,,BA14 7LH,N. Wilts Live-In,Social Services Zone 1,2-Nov-20,10:30 AM,12:00 PM,Weekday Hour,1.5,2.763,9.12
Carer 63,,BA14 6EN,BO01,Client 18,,,,,BA151EG,N.Wiltshire,,2-Nov-20,1:00 PM,2:00 PM,,1,3.726,10.23
Carer 63,,BA14 6EN,BO01,Client 179,,,,,BA14 8HJ,N.Wiltshire,Social Services Zone 1,2-Nov-20,5:00 PM,5:45 PM,Weekday Three Quarter Hour,0.75,2.656,7.55
Carer 63,,BA14 6EN,BO01,Client 140,,,,,BA15 1EJ,N.Wiltshire,Private 2016,2-Nov-20,6:00 PM,7:00 PM,Weekday Hour,1,3.215,10.13
Carer 63,,BA14 6EN,BO01,Client 195,,,,,SN12 8BW,N.Wiltshire,Social Services Zone 1,2-Nov-20,8:00 PM,8:45 PM,Weekday Three Quarter Hour,0.75,5.695,13.15
Carer 63,,BA14 6EN,BO01,Client 75,,,,,SN12 7LG,N. Wilts Live-In,Direct Payments,2-Nov-20,9:00 PM,9:45 PM,Weekday Three Quarter Hour,0.75,1.218,4.28
Carer 63,,BA14 6EN,BO01,Client 121,,,,,BA14 0UF,N.Wiltshire,Direct Payments,3-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,8.746,16.4
Carer 63,,BA14 6EN,BO01,Client 229,,,,,BA14 7LH,N. Wilts Live-In,Social Services Zone 1,3-Nov-20,10:30 AM,12:00 PM,Weekday Hour,1.5,2.763,9.12
Carer 63,,BA14 6EN,,Client 199,,,,,BA14 7HY,N.Wiltshire,CCG Zone 1,3-Nov-20,12:15 PM,12:45 PM,Weekday Half Hour,0.5,1.746,4.15
Carer 63,,BA14 6EN,BO01,Client 76,,,,,BA15 2NL,N.Wiltshire,Private 2016,3-Nov-20,1:00 PM,1:15 PM,Weekday Fifteen Minutes,0.25,6.642,15.5
Carer 63,,BA14 6EN,BO01,Client 25,,,,,BA14 7PW,N.Wiltshire,Social Services Zone 1,3-Nov-20,1:45 PM,2:30 PM,Weekday Three Quarter Hour,0.75,5.33,13.25
Carer 63,,BA14 6EN,BO01,Client 195,,,,,SN12 8BW,N.Wiltshire,Social Services Zone 1,4-Nov-20,8:15 AM,9:30 AM,Weekday Hour,1.25,,
Carer 63,,BA14 6EN,BO01,Client 210,,,,,BA15 2DU,N.Wiltshire,Private 2016,4-Nov-20,10:00 AM,10:45 AM,Weekday Three Quarter Hour,0.75,8.641,22.03
Carer 63,,BA14 6EN,BO01,Client 83,,,,,BA2 7JR,N.Wiltshire,Private 2016,4-Nov-20,11:00 AM,11:30 AM,Weekday Half Hour,0.5,4.245,15.35
Carer 63,,BA14 6EN,BO01,Client 166,,,,,BA14 9TP,N.Wiltshire,Private 2016,4-Nov-20,12:00 PM,12:30 PM,Weekday Half Hour,0.5,6.018,16.08
Carer 63,,BA14 6EN,BO01,Client 99,,,,,BA15 1PW,N.Wiltshire,Private 2016,4-Nov-20,6:45 PM,7:00 PM,Weekday Fifteen Minutes,0.25,4.235,12.38
Carer 63,,BA14 6EN,BO01,Client 229,,,,,BA14 7LH,N. Wilts Live-In,Social Services Zone 1,4-Nov-20,7:15 PM,8:15 PM,Weekday Hour,1,4.387,12.1
Carer 63,,BA14 6EN,,Client 199,,,,,BA14 7HY,N.Wiltshire,CCG Zone 1,4-Nov-20,8:30 PM,9:00 PM,Weekday Half Hour Night,0.5,1.746,4.15
Carer 63,,BA14 6EN,BO01,Client 9,,,,,BA15 2JJ,N.Wiltshire,Private 2016,4-Nov-20,9:15 PM,9:45 PM,Weekday Half Hour Night,0.5,6.495,16.28
Carer 63,,BA14 6EN,BO01,Client 121,,,,,BA14 0UF,N.Wiltshire,Direct Payments,5-Nov-20,9:00 AM,10:00 AM,Weekday Hour,1,6.768,19.22
Carer 63,,BA14 6EN,BO01,Client 83,,,,,BA2 7JR,N.Wiltshire,Private 2016,5-Nov-20,10:15 AM,10:45 AM,Weekday Half Hour,0.5,7.23,19.35
Carer 63,,BA14 6EN,BO01,Client 25,,,,,BA14 7PW,N.Wiltshire,Social Services Zone 1,5-Nov-20,11:00 AM,12:00 PM,Weekday Hour,1,6.151,15.41
Carer 63,,BA14 6EN,BO01,Client 124,,,,,SN10 1EY,N.Wiltshire,Private 2016,5-Nov-20,12:30 PM,2:30 PM,Weekday Hour,2,11.071,21.25
Carer 63,,BA14 6EN,BO01,Client 25,,,,,BA14 7PW,N.Wiltshire,Social Services Zone 1,5-Nov-20,2:50 PM,3:35 PM,Weekday Three Quarter Hour,0.75,11.256,21.4
Carer 63,,BA14 6EN,BO01,Client 125,,,,,SN10 5SE,N.Wiltshire,Private,6-Nov-20,8:00 AM,9:00 AM,Weekday Hour,1,,
Carer 63,,BA14 6EN,BO01,Client 124,,,,,SN10 1EY,N.Wiltshire,Private 2016,6-Nov-20,9:15 AM,10:00 AM,Weekday Three Quarter Hour,0.75,4.419,11.48
Carer 63,,BA14 6EN,BO01,Client 38,,,,,SN10 1FA,N.Wiltshire,Private 2016,6-Nov-20,10:00 AM,10:30 AM,Weekday Half Hour,0.5,0.585,4.12
Carer 63,,BA14 6EN,BO01,Client 75,,,,,SN12 7LG,N. Wilts Live-In,Direct Payments,6-Nov-20,11:00 AM,11:30 AM,Weekday Half Hour,0.5,7.615,16.12
Carer 63,,BA14 6EN,,Client 199,,,,,BA14 7HY,N.Wiltshire,CCG Zone 1,6-Nov-20,12:30 PM,1:00 PM,Weekday Half Hour,0.5,5.448,10.22
Carer 63,,BA14 6EN,BO01,Client 58,,,,,BA15 1HG,N.Wiltshire,Private,6-Nov-20,1:15 PM,1:45 PM,Weekday Half Hour,0.5,4.301,11.56
Carer 63,,BA14 6EN,,Client 111,,,,,BA14 6RA,N.Wiltshire,Private 2016,6-Nov-20,7:15 PM,7:45 PM,Weekday Half Hour Night,0.5,3.809,10.49
Carer 63,,BA14 6EN,,Client 199,,,,,BA14 7HY,N.Wiltshire,CCG Zone 1,6-Nov-20,8:00 PM,8:30 PM,Weekday Half Hour Night,0.5,3.761,10.03
Carer 63,,BA14 6EN,BO01,Client 195,,,,,SN12 8BW,N.Wiltshire,Social Services Zone 1,6-Nov-20,8:45 PM,9:30 PM,Weekday Three Quarter Hour,0.75,5.534,10.36
Carer 64,,SP1 2LF,SA02,Client 187,,,,,SP2 7PU,Salisbury,,2-Nov-20,9:00 AM,5:00 PM,,8,,
Carer 64,,SP1 2LF,,Client 45,,,,,SP2 7AX,Salisbury,Social Services Zone 3,2-Nov-20,5:00 PM,6:00 PM,Weekday Hour,1,1.589,5.35
Carer 64,,SP1 2LF,SA02,Client 187,,,,,SP2 7PU,Salisbury,,3-Nov-20,9:00 AM,5:00 PM,,8,,
Carer 64,,SP1 2LF,SA02,Client 187,,,,,SP2 7PU,Salisbury,,4-Nov-20,9:00 AM,5:00 PM,,8,,
Carer 64,,SP1 2LF,SA02,Client 187,,,,,SP2 7PU,Salisbury,,5-Nov-20,9:00 AM,5:00 PM,,8,,
Carer 64,,SP1 2LF,SA02,Client 187,,,,,SP2 7PU,Salisbury,,6-Nov-20,9:00 AM,5:00 PM,,8,,
